iso,SID,P_2019,GR_SID,area
vnm,5696,4136,303,7652
vnm,5688,3009,303,38581
vnm,5689,3474,303,22576
vnm,5686,3528,303,210
vnm,5694,6378,303,3931
vnm,5691,2035,303,17263
vnm,5697,2396,303,5083
vnm,5695,3709,303,4275
vnm,5698,6258,303,20834
vnm,5687,4728,303,50685
vnm,5690,11140,303,13472
vnm,5692,10023,303,24978
vnm,5701,4725,304,16333
vnm,5709,9713,304,16080
vnm,5706,7242,304,15502
vnm,5703,6428,304,12135
vnm,5710,2342,304,9484
vnm,5704,2177,304,12391
vnm,5708,6040,304,16796
vnm,5707,3196,304,4971
vnm,5702,3375,304,7305
vnm,5705,4763,304,1775
vnm,5711,2415,304,17192
vnm,5700,4875,304,109
vnm,5806,1974,308,6254
vnm,5795,5395,308,10451
vnm,5801,6914,308,4895
vnm,5789,3890,308,3461
vnm,5793,4460,308,5449
vnm,5804,6674,308,7503
vnm,5796,12353,308,3193
vnm,5800,7605,308,9333
vnm,5791,4458,308,9341
vnm,5788,2551,308,3783
vnm,5790,9122,308,4285
vnm,5805,4371,308,5469
vnm,5792,2133,308,5123
vnm,5798,10526,308,7131
vnm,5803,1496,308,7797
vnm,5799,9177,308,2713
vnm,5786,11828,308,870
vnm,5794,14116,308,3602
vnm,5797,3741,308,1991
vnm,5802,4313,308,7000
vnm,5787,6155,308,6183
vnm,5843,10116,309,642
vnm,5807,9428,309,134
vnm,5823,7601,309,3425
vnm,5827,11064,309,1081
vnm,5836,5012,309,499
vnm,5815,12300,309,5886
vnm,5838,6237,309,582
vnm,5832,4515,309,481
vnm,5840,9618,309,930
vnm,5830,7628,309,684
vnm,5834,7905,309,531
vnm,5825,4629,309,1095
vnm,5839,9275,309,517
vnm,5831,12636,309,1958
vnm,5848,9540,309,138
vnm,5833,6843,309,418
vnm,5828,4000,309,1003
vnm,5837,4719,309,293
vnm,5841,5026,309,363
vnm,5842,8577,309,831
vnm,5824,8350,309,2661
vnm,5814,12760,309,3364
vnm,5826,8107,309,840
vnm,5808,9025,309,4303
vnm,5846,5124,309,467
vnm,5829,12750,309,638
vnm,5847,5318,309,565
vnm,5822,13734,309,1661
vnm,5835,8122,309,646
vnm,5845,12842,309,187
vnm,5821,8046,309,3684
vnm,5849,4095,309,8133
vnm,5844,9558,309,355
vnm,5870,12253,311,10821
vnm,5867,9032,311,6698
vnm,5880,6530,311,3995
vnm,5879,7383,311,2906
vnm,5881,6819,311,2579
vnm,5868,6595,311,4881
vnm,5869,9329,311,1668
vnm,5877,6744,311,6698
vnm,5872,2833,311,1655
vnm,5884,6989,311,4869
vnm,5873,7355,311,1348
vnm,5874,9659,311,4020
vnm,5871,6953,311,1050
vnm,5882,4487,311,4836
vnm,5876,4517,311,2854
vnm,5864,4389,311,8269
vnm,5883,8315,311,3668
vnm,5863,7780,311,922
vnm,5878,2595,311,3273
vnm,5865,5289,311,2898
vnm,5866,5189,311,2464
vnm,5875,5221,311,4216
vnm,5780,7133,302,2395
vnm,5751,10508,302,524
vnm,5775,4999,302,627
vnm,5774,2383,302,1162
vnm,5777,5281,302,1467
vnm,5779,10762,302,3589
vnm,5776,3558,302,1479
vnm,5770,4118,302,826
vnm,5771,9143,302,722
vnm,5778,7435,302,2852
vnm,6018,7543,316,1811
vnm,6036,7182,316,806
vnm,6020,5643,316,11958
vnm,6034,5835,316,10783
vnm,6037,6754,316,2550
vnm,6023,6192,316,1266
vnm,6039,5801,316,4384
vnm,6040,4639,316,895
vnm,6017,8757,316,261
vnm,6031,4711,316,635
vnm,6056,5716,316,20042
vnm,6042,5950,316,1014
vnm,6051,4128,316,517
vnm,6050,5581,316,4997
vnm,6022,2664,316,1208
vnm,6027,4489,316,718
vnm,6033,5943,316,4063
vnm,6048,4303,316,594
vnm,6044,5565,316,1102
vnm,6053,6376,316,4309
vnm,6028,8067,316,1671
vnm,6035,5932,316,767
vnm,6046,4346,316,767
vnm,6043,6734,316,1017
vnm,6025,7680,316,3171
vnm,6054,7071,316,5255
vnm,6032,5310,316,2578
vnm,6019,4287,316,2198
vnm,6024,8178,316,2015
vnm,6021,5485,316,10374
vnm,6038,6269,316,2464
vnm,6047,6000,316,14498
vnm,6026,6116,316,1188
vnm,6029,3308,316,343
vnm,6052,5055,316,2480
vnm,6030,5617,316,535
vnm,6055,9045,316,4947
vnm,6049,5702,316,522
vnm,6045,10095,316,1954
vnm,6041,4681,316,1049
vnm,5736,2732,306,30096
vnm,5733,3777,306,184
vnm,5740,5091,306,26859
vnm,5743,3996,306,17136
vnm,5734,2587,306,11480
vnm,5738,4887,306,22868
vnm,5735,3867,306,26184
vnm,5747,4470,306,15918
vnm,5750,2381,306,28616
vnm,5749,7887,306,45796
vnm,5746,4153,306,13777
vnm,5744,5262,306,10445
vnm,5745,5440,306,13931
vnm,5739,3152,306,15274
vnm,5741,4648,306,15811
vnm,5742,4849,306,16769
vnm,5748,3370,306,9399
vnm,5737,4272,306,19441
vnm,5671,17630,300,212
vnm,5666,14350,300,211
vnm,5668,8737,300,79
vnm,5659,14625,300,435
vnm,5672,5484,300,58
vnm,5660,20663,300,272
vnm,5663,17489,300,197
vnm,6120,7887,300,492
vnm,5675,12371,300,742
vnm,5665,22155,300,541
vnm,5677,8138,300,948
vnm,5676,20414,300,711
vnm,5664,9273,300,140
vnm,5661,15110,300,166
vnm,5669,9566,300,94
vnm,6086,9137,300,1003
vnm,6089,6532,300,713
vnm,6088,12169,300,835
vnm,6084,9849,300,1152
vnm,5674,20260,300,754
vnm,5662,13278,300,286
vnm,5667,8010,300,77
vnm,5670,16101,300,260
vnm,5673,16213,300,312
vnm,5678,17298,300,518
vnm,5980,8239,314,1043
vnm,5968,6140,314,1272
vnm,5982,12440,314,1474
vnm,5978,3350,314,1076
vnm,5960,8264,314,3631
vnm,5950,9246,314,1754
vnm,5954,17255,314,1195
vnm,5952,5749,314,943
vnm,5959,7179,314,597
vnm,5966,7165,314,489
vnm,5962,5006,314,468
vnm,5953,6590,314,1677
vnm,5976,7225,314,729
vnm,5951,3581,314,2743
vnm,5948,8462,314,5787
vnm,5979,7313,314,912
vnm,5971,9809,314,1060
vnm,5975,3907,314,925
vnm,5981,8947,314,1727
vnm,5946,7604,314,1576
vnm,5972,5745,314,2811
vnm,5973,6051,314,700
vnm,5969,8959,314,1092
vnm,5961,7787,314,878
vnm,5958,11383,314,1902
vnm,5956,7674,314,2623
vnm,5983,8261,314,1800
vnm,5949,10140,314,2987
vnm,5963,6760,314,952
vnm,5957,6931,314,2470
vnm,5965,6505,314,3541
vnm,5955,10083,314,1023
vnm,5947,6276,314,4378
vnm,5970,6130,314,938
vnm,5964,9027,314,1165
vnm,5977,7492,314,1002
vnm,5974,8574,314,1372
vnm,5967,7906,314,1488
vnm,5945,4779,314,290
vnm,4930,8342,268,2931
vnm,4931,6554,268,1610
vnm,4946,4919,268,629
vnm,4937,7916,268,1017
vnm,4945,2726,268,543
vnm,4949,3696,268,506
vnm,4935,6010,268,685
vnm,4941,4350,268,639
vnm,4948,6608,268,2214
vnm,4942,8083,268,778
vnm,4943,3507,268,487
vnm,4940,7502,268,495
vnm,4933,6632,268,942
vnm,4947,4387,268,409
vnm,4939,6350,268,558
vnm,4944,7662,268,662
vnm,4934,6030,268,1143
vnm,4938,2921,268,307
vnm,4936,4345,268,468
vnm,4932,5454,268,751
vnm,4929,5452,268,411
vnm,4960,6006,269,627
vnm,4951,6736,269,673
vnm,4957,5921,269,2182
vnm,4955,6112,269,918
vnm,4953,6927,269,784
vnm,4954,5775,269,507
vnm,4958,4185,269,463
vnm,4959,10605,269,1348
vnm,4956,4103,269,800
vnm,4950,4019,269,225
vnm,4952,10220,269,2110
vnm,4986,7776,271,857
vnm,4981,3966,271,720
vnm,5003,8990,271,770
vnm,4991,5591,271,665
vnm,4984,3022,271,362
vnm,4999,7362,271,826
vnm,4992,8590,271,739
vnm,4983,5586,271,691
vnm,4987,5880,271,644
vnm,4993,8437,271,688
vnm,4985,5845,271,558
vnm,5006,4939,271,63
vnm,5004,3969,271,64
vnm,5002,11079,271,967
vnm,5001,6961,271,840
vnm,5005,4543,271,78
vnm,4998,12872,271,1270
vnm,4995,7649,271,747
vnm,4990,5591,271,591
vnm,4980,9200,271,112
vnm,4989,9178,271,836
vnm,4996,4815,271,517
vnm,4994,6811,271,672
vnm,5000,8431,271,762
vnm,4982,2605,271,419
vnm,4997,8713,271,840
vnm,4988,2142,271,259
vnm,4909,2953,267,15385
vnm,4913,4716,267,774
vnm,4911,5339,267,931
vnm,4904,4935,267,888
vnm,4905,4005,267,738
vnm,4907,5627,267,626
vnm,4908,5318,267,1016
vnm,4924,4898,267,5485
vnm,4912,4573,267,741
vnm,4915,2972,267,421
vnm,4902,8736,267,345
vnm,4923,6239,267,1018
vnm,4927,6424,267,3620
vnm,4910,4240,267,916
vnm,4928,6337,267,1756
vnm,4925,8428,267,1831
vnm,4926,4567,267,1163
vnm,4920,4830,267,2081
vnm,4921,3247,267,461
vnm,4906,9847,267,3099
vnm,4919,3580,267,595
vnm,4916,6212,267,979
vnm,4917,4497,267,897
vnm,4922,7070,267,1266
vnm,4918,3817,267,956
vnm,4903,7948,267,2458
vnm,4914,6123,267,1016
vnm,4883,9864,265,185
vnm,4879,9538,265,182
vnm,4885,11303,265,210
vnm,4886,9794,265,205
vnm,4887,11436,265,631
vnm,4888,6347,265,707
vnm,4892,8111,265,529
vnm,4890,8872,265,731
vnm,4891,10760,265,579
vnm,4889,6220,265,587
vnm,4884,9582,265,123
vnm,4880,9861,265,179
vnm,4881,8807,265,143
vnm,4882,4963,265,33
vnm,4893,10576,266,397
vnm,4901,7907,266,2313
vnm,4895,8052,266,1687
vnm,4900,5048,266,4295
vnm,4899,5479,266,830
vnm,4896,4233,266,344
vnm,4894,9253,266,448
vnm,4898,4332,266,393
vnm,4897,5720,266,1288
vnm,4966,7035,270,836
vnm,4975,6493,270,827
vnm,4968,7114,270,805
vnm,4967,6582,270,930
vnm,4970,7774,270,1010
vnm,4979,8922,270,954
vnm,4974,7146,270,886
vnm,4964,6824,270,721
vnm,4965,7324,270,770
vnm,4972,7087,270,962
vnm,4977,13038,270,1315
vnm,4963,6544,270,616
vnm,4978,5811,270,935
vnm,4976,7374,270,884
vnm,4969,4921,270,292
vnm,4962,4207,270,624
vnm,4971,11124,270,1232
vnm,4973,5890,270,715
vnm,4961,13968,270,868
vnm,5009,5452,272,615
vnm,5011,4099,272,516
vnm,5008,7691,272,1035
vnm,5010,4101,272,456
vnm,5021,8950,272,2971
vnm,5013,7565,272,957
vnm,5016,4154,272,451
vnm,5023,7688,272,1027
vnm,5020,6708,272,955
vnm,5019,4554,272,606
vnm,5018,11147,272,1348
vnm,5012,8645,272,964
vnm,5015,6875,272,602
vnm,5014,8596,272,1134
vnm,5007,8833,272,916
vnm,5022,5444,272,1023
vnm,5017,6089,272,961
vnm,7761,4546,429,34261
vnm,7768,1753,429,7858
vnm,7767,4500,429,12858
vnm,7762,1805,429,14492
vnm,7763,2848,429,7510
vnm,7765,4230,429,5570
vnm,7766,3831,429,15085
vnm,7764,4123,429,9064
vnm,7769,2615,429,14076
vnm,7789,9468,431,1066
vnm,7778,16170,431,899
vnm,7791,13756,431,3387
vnm,7784,6290,431,859
vnm,7786,7408,431,450
vnm,7792,8373,431,402
vnm,7790,9578,431,1489
vnm,7782,6401,431,14529
vnm,7788,13942,431,2611
vnm,7799,15374,432,2255
vnm,7793,25140,432,2555
vnm,7801,11330,432,3916
vnm,7796,14802,432,1759
vnm,7800,16218,432,6947
vnm,7794,11351,432,1524
vnm,7795,9605,432,14275
vnm,7797,15472,432,1381
vnm,7809,7650,432,5094
vnm,7775,3718,430,7808
vnm,7771,12154,430,17793
vnm,7772,5997,430,5011
vnm,7774,9119,430,14845
vnm,7776,4030,430,30582
vnm,7777,11860,430,3666
vnm,7773,13196,430,9560
vnm,7770,11040,430,2017
vnm,7747,8879,428,230
vnm,7753,7829,428,193
vnm,7754,8502,428,160
vnm,7745,12838,428,3414
vnm,7755,19296,428,136
vnm,7752,5315,428,53
vnm,7759,8441,428,527
vnm,7756,12192,428,237
vnm,7760,5955,428,254
vnm,7750,3107,428,40
vnm,7748,10011,428,163
vnm,7746,17372,428,763
vnm,7751,9977,428,288
vnm,7757,9349,428,1134
vnm,7749,8347,428,131
vnm,7758,16594,428,1084
vnm,7787,5718,433,2635
vnm,7785,8848,433,7321
vnm,7780,7817,433,8790
vnm,7783,13444,433,8128
vnm,7779,4647,433,4826
vnm,7781,2465,433,5547
vnm,7808,10190,434,1406
vnm,7804,3265,434,6237
vnm,7807,11497,434,5366
vnm,7805,10209,434,15036
vnm,7798,3346,434,20925
vnm,7806,3707,434,7559
vnm,7802,9482,434,3988
vnm,7803,4841,434,2983
vnm,2886,4728,166,985
vnm,2900,2686,166,290
vnm,2896,3021,166,911
vnm,2878,2545,166,318
vnm,2902,4934,166,2021
vnm,2901,4719,166,965
vnm,2897,1827,166,201
vnm,2892,6373,166,2050
vnm,2875,7101,166,597
vnm,2889,2959,166,1088
vnm,2894,3886,166,455
vnm,2877,8551,166,1859
vnm,2880,3698,166,496
vnm,2876,3904,166,336
vnm,2882,4755,166,387
vnm,2881,1930,166,484
vnm,2890,5532,166,946
vnm,2872,6535,166,405
vnm,2893,8070,166,966
vnm,2884,4315,166,1026
vnm,2879,3286,166,641
vnm,2887,2436,166,498
vnm,2873,4997,166,2343
vnm,2895,3196,166,559
vnm,2883,2989,166,323
vnm,2874,7587,166,942
vnm,2885,5338,166,1415
vnm,2898,4644,166,1108
vnm,2888,3316,166,675
vnm,2899,3828,166,1217
vnm,2891,4390,166,417
vnm,2755,3268,161,1793
vnm,2750,5104,161,2190
vnm,2773,3125,161,1843
vnm,2772,3484,161,1200
vnm,2756,8429,161,1407
vnm,2761,3285,161,948
vnm,2746,6904,161,593
vnm,2747,2016,161,627
vnm,2760,3024,161,522
vnm,2766,2892,161,837
vnm,2749,4288,161,1414
vnm,2754,2594,161,1597
vnm,2771,4536,161,1738
vnm,2770,2659,161,879
vnm,2759,6298,161,1750
vnm,2748,4245,161,1296
vnm,2757,2963,161,774
vnm,2763,2025,161,612
vnm,2758,3273,161,1868
vnm,2752,1911,161,966
vnm,2753,3929,161,1870
vnm,2762,3631,161,762
vnm,2764,6045,161,1791
vnm,2769,5201,161,1542
vnm,2767,4302,161,1358
vnm,2768,5261,161,2056
vnm,2751,4645,161,1031
vnm,2765,4085,161,1319
vnm,2788,3565,162,1552
vnm,2798,3382,162,894
vnm,2792,2256,162,830
vnm,2802,1794,162,707
vnm,2795,2783,162,1220
vnm,2775,4861,162,2666
vnm,2784,3141,162,741
vnm,2777,2231,162,736
vnm,2782,2257,162,363
vnm,2787,3014,162,1634
vnm,2774,8001,162,971
vnm,2776,1930,162,689
vnm,2778,3005,162,1333
vnm,2783,2925,162,700
vnm,2791,6051,162,1963
vnm,2779,1947,162,1191
vnm,2785,2457,162,977
vnm,2797,3581,162,946
vnm,2781,1838,162,428
vnm,2805,1329,162,289
vnm,2803,2119,162,963
vnm,2796,2404,162,645
vnm,2780,3082,162,1664
vnm,2786,3088,162,1254
vnm,2789,2135,162,2471
vnm,2806,1699,162,260
vnm,2801,3348,162,1308
vnm,2804,3971,162,654
vnm,2800,4563,162,3116
vnm,2793,3988,162,2934
vnm,2790,2093,162,846
vnm,2794,5145,162,1842
vnm,2799,3245,162,900
vnm,2939,9360,168,724
vnm,2935,10139,168,1118
vnm,2933,3428,168,339
vnm,2925,9120,168,616
vnm,2936,5792,168,657
vnm,2923,9023,168,608
vnm,2934,4745,168,478
vnm,2932,10327,168,655
vnm,2938,9851,168,1031
vnm,2930,8087,168,503
vnm,2924,7767,168,1332
vnm,2937,8865,168,1083
vnm,2929,4766,168,580
vnm,2926,5291,168,842
vnm,2849,6845,164,764
vnm,2843,3352,164,787
vnm,2848,3840,164,457
vnm,2845,3954,164,789
vnm,2842,4408,164,743
vnm,2836,4343,164,893
vnm,2837,3783,164,1183
vnm,2834,16552,164,1190
vnm,2844,8120,164,1394
vnm,2835,5545,164,1216
vnm,2847,4514,164,710
vnm,2851,10167,164,1560
vnm,2850,5016,164,654
vnm,2846,5665,164,648
vnm,2841,5230,164,1272
vnm,2838,4534,164,1447
vnm,2839,4713,164,1096
vnm,2840,4253,164,1383
vnm,2853,4777,164,458
vnm,2739,8006,160,130
vnm,2740,9406,160,1747
vnm,2744,10451,160,1266
vnm,2737,4544,160,112
vnm,2738,3752,160,70
vnm,2741,12335,160,2041
vnm,2743,3670,160,713
vnm,2745,3721,160,461
vnm,2736,4601,160,446
vnm,2742,8341,160,781
vnm,2914,6934,167,1356
vnm,2921,2555,167,313
vnm,2919,5035,167,1546
vnm,2920,4156,167,309
vnm,2905,7080,167,643
vnm,2911,1961,167,403
vnm,2903,4312,167,485
vnm,2916,6642,167,910
vnm,2906,4069,167,444
vnm,2912,2968,167,1174
vnm,2915,4061,167,733
vnm,2917,4780,167,2019
vnm,2909,3793,167,924
vnm,2913,2943,167,458
vnm,2918,3904,167,1690
vnm,2907,5853,167,966
vnm,2922,4059,167,690
vnm,2904,2379,167,379
vnm,2910,4666,167,1004
vnm,2908,4607,167,708
vnm,2945,3413,171,5395
vnm,2944,3617,171,2119
vnm,2965,6284,171,9744
vnm,2946,3562,171,2478
vnm,2962,3516,171,3065
vnm,2949,8355,171,4745
vnm,2957,6285,171,2313
vnm,2966,2886,171,2073
vnm,2948,6105,171,2624
vnm,2952,4328,171,3568
vnm,2942,4164,171,6556
vnm,2941,10420,171,12597
vnm,2943,6081,171,5619
vnm,2958,7304,171,3403
vnm,2968,1483,171,3222
vnm,2956,5941,171,8271
vnm,2959,1206,171,8197
vnm,2826,5770,163,1418
vnm,2811,2853,163,1137
vnm,2814,4315,163,841
vnm,2831,6719,163,879
vnm,2832,7008,163,501
vnm,2810,2817,163,1067
vnm,2827,7308,163,1556
vnm,2812,2293,163,540
vnm,2828,3117,163,368
vnm,2823,5914,163,1504
vnm,2833,6697,163,911
vnm,2824,3284,163,641
vnm,2815,2765,163,994
vnm,2817,7509,163,1325
vnm,2821,1708,163,463
vnm,2818,1891,163,692
vnm,2829,4555,163,663
vnm,2813,2480,163,962
vnm,2807,7993,163,737
vnm,2830,4547,163,618
vnm,2808,2995,163,723
vnm,2825,2152,163,742
vnm,2809,2824,163,1130
vnm,2822,4396,163,958
vnm,2819,2219,163,305
vnm,2816,4751,163,802
vnm,2820,3005,163,757
vnm,2964,4784,169,2097
vnm,2960,5708,169,3644
vnm,2950,7803,169,2246
vnm,2972,3491,169,4569
vnm,2951,3369,169,1453
vnm,2970,7730,169,4290
vnm,2971,4912,169,4998
vnm,2977,4593,169,1099
vnm,2947,5037,169,2291
vnm,2961,4511,169,1921
vnm,2973,4886,169,4042
vnm,2969,4302,169,3247
vnm,2955,4796,169,2055
vnm,2967,3385,169,1558
vnm,2953,5378,169,3133
vnm,2940,15115,169,1391
vnm,2976,3402,169,9017
vnm,2979,3093,169,1383
vnm,2963,7614,169,4128
vnm,2954,12840,169,5979
vnm,2974,3873,169,1544
vnm,2975,4380,169,3937
vnm,2978,6982,169,6368
vnm,2986,4861,170,569
vnm,2988,5634,170,681
vnm,2980,12250,170,3000
vnm,2987,4030,170,419
vnm,2989,12346,170,834
vnm,2992,3034,170,794
vnm,2985,7697,170,1432
vnm,2983,3502,170,766
vnm,2981,5378,170,608
vnm,2984,5442,170,1238
vnm,2991,4210,170,773
vnm,2990,2238,170,269
vnm,2994,2639,170,427
vnm,2982,6119,170,673
vnm,2993,4346,170,1444
vnm,2727,7158,159,344
vnm,2728,5473,159,375
vnm,2928,6231,159,1057
vnm,2719,11826,159,599
vnm,2723,17681,159,229
vnm,2854,6506,159,216
vnm,2927,5726,159,821
vnm,2852,9568,159,1181
vnm,2734,9244,159,486
vnm,2732,9605,159,363
vnm,2721,16427,159,247
vnm,2730,4834,159,565
vnm,2735,5194,159,553
vnm,3306,2825,159,357
vnm,2722,8283,159,152
vnm,2725,5911,159,103
vnm,2731,14746,159,1205
vnm,2931,8515,159,959
vnm,2726,11590,159,218
vnm,2724,15702,159,260
vnm,2733,8641,159,543
vnm,2720,6271,159,124
vnm,2729,12110,159,1119
vnm,2865,5484,165,3244
vnm,2867,6852,165,2367
vnm,2863,5110,165,1370
vnm,2858,9092,165,3317
vnm,2856,4926,165,3792
vnm,2857,5836,165,4811
vnm,2869,3936,165,2209
vnm,2871,3651,165,2500
vnm,2870,6801,165,3818
vnm,2864,1582,165,850
vnm,2868,6831,165,3094
vnm,2866,5814,165,3536
vnm,2862,5394,165,12178
vnm,2859,3485,165,2337
vnm,2861,4725,165,1860
vnm,2860,4421,165,1573
vnm,2855,7934,165,1650
vnm,7525,4203,413,5885
vnm,7524,8807,413,2319
vnm,7526,3111,413,52730
vnm,7527,8662,413,15139
vnm,7528,1770,413,8646
vnm,7534,7134,413,9351
vnm,7529,4750,413,13175
vnm,7531,3533,413,6041
vnm,7533,4994,413,2806
vnm,7530,2377,413,4154
vnm,7532,4761,413,3101
vnm,7579,9926,419,1589
vnm,7592,11533,419,1011
vnm,7585,21715,419,1611
vnm,7597,3076,419,4076
vnm,7587,12434,419,2544
vnm,7578,14722,419,1637
vnm,7584,13643,419,1058
vnm,7595,10340,419,2040
vnm,7598,3565,419,7598
vnm,7591,12180,419,5349
vnm,7603,18687,418,1360
vnm,7604,4503,418,1645
vnm,7606,7720,418,4735
vnm,7601,3990,418,6376
vnm,7599,10533,418,6096
vnm,7600,10725,418,4240
vnm,7607,16964,418,1734
vnm,7602,18829,418,1901
vnm,7605,8868,418,1572
vnm,7552,9945,415,2467
vnm,7557,2613,415,5038
vnm,7561,3590,415,9612
vnm,7562,3962,415,4421
vnm,7553,2328,415,14646
vnm,7555,1868,415,6686
vnm,7554,4571,415,20023
vnm,7564,8751,415,6542
vnm,7556,2322,415,5479
vnm,7560,4006,415,7707
vnm,7558,3978,415,10506
vnm,7559,1376,415,5886
vnm,7563,7175,415,4334
vnm,7565,2235,415,6098
vnm,7515,8848,412,5728
vnm,7517,6114,412,1186
vnm,7522,8214,412,873
vnm,7513,9261,412,2700
vnm,7516,3834,412,1109
vnm,7514,12496,412,9578
vnm,7511,2889,412,16092
vnm,7510,7073,412,651
vnm,7519,8169,412,5009
vnm,7518,10180,412,3191
vnm,7521,2229,412,3875
vnm,7523,2875,412,2931
vnm,7512,9641,412,413
vnm,7520,6385,412,482
vnm,7571,4839,416,7197
vnm,7568,3885,416,3211
vnm,7569,2353,416,5905
vnm,7567,3094,416,3499
vnm,7572,5739,416,11929
vnm,7573,2898,416,3070
vnm,7576,5880,416,9396
vnm,7574,4367,416,16658
vnm,7566,11034,416,3636
vnm,7570,4418,416,6165
vnm,7575,2517,416,28229
vnm,7582,10881,417,1688
vnm,7590,14141,417,1707
vnm,7593,11734,417,7061
vnm,7594,9049,417,15386
vnm,7586,10652,417,1576
vnm,7588,8230,417,4359
vnm,7589,8242,417,1862
vnm,7596,9998,417,16969
vnm,7583,12774,417,1699
vnm,7581,9660,417,9480
vnm,7580,4123,417,11621
vnm,7549,10513,414,1535
vnm,7543,10091,414,1818
vnm,7540,4591,414,2069
vnm,7536,7081,414,2146
vnm,7542,3823,414,1210
vnm,7547,6747,414,5077
vnm,7546,11166,414,2038
vnm,7545,3799,414,7435
vnm,7548,11147,414,1606
vnm,7541,4888,414,4567
vnm,7538,14914,414,1998
vnm,7537,13169,414,1104
vnm,7539,5138,414,1253
vnm,7550,3034,414,5088
vnm,7544,2282,414,4098
vnm,7535,9346,414,1682
vnm,7551,9337,411,2449
vnm,7508,11096,411,1502
vnm,7509,5685,411,205
vnm,7507,7707,411,3999
vnm,7506,13985,411,572
vnm,7577,9269,411,554
vnm,7505,9454,411,1154
vnm,7496,4569,411,47
vnm,7498,9124,411,80
vnm,7500,4821,411,36
vnm,7501,7964,411,57
vnm,7502,10188,411,122
vnm,7504,8076,411,74
vnm,7503,9134,411,195
vnm,7497,8927,411,167
vnm,7499,23454,411,1200
vnm,6492,6413,338,1575
vnm,6497,6695,338,3790
vnm,6512,8951,338,2563
vnm,6503,5749,338,423
vnm,6504,7667,338,282
vnm,6491,3979,338,1594
vnm,6498,8553,338,87
vnm,6511,4508,338,2613
vnm,6487,8187,338,584
vnm,6507,3379,338,551
vnm,6502,11361,338,10746
vnm,6493,3550,338,3305
vnm,6495,3543,338,3202
vnm,6516,4714,338,2506
vnm,6490,2864,338,828
vnm,6515,3148,338,2210
vnm,6513,9565,338,207
vnm,6488,10114,338,10256
vnm,6508,2652,338,17493
vnm,6501,4029,338,1151
vnm,6496,12435,338,6940
vnm,6500,2440,338,1476
vnm,6505,12068,338,11775
vnm,6514,404,338,43458
vnm,6510,5211,338,3290
vnm,6494,13606,338,2606
vnm,6499,2902,338,89587
vnm,6509,5515,338,1366
vnm,6506,6674,338,2736
vnm,6489,5762,338,21132
vnm,6453,8947,341,160
vnm,6479,3053,341,195
vnm,6485,9375,341,654
vnm,6481,8155,341,444
vnm,6470,6004,341,1101
vnm,6486,7853,341,1705
vnm,6476,5938,341,316
vnm,6484,8432,341,1261
vnm,6480,7011,341,6278
vnm,6478,3482,341,226
vnm,6472,12409,341,1057
vnm,6482,2007,341,331
vnm,6477,7198,341,429
vnm,6473,4790,341,1040
vnm,6475,5492,341,653
vnm,6483,5237,341,202
vnm,6538,9663,340,2222
vnm,6540,4119,340,1727
vnm,6547,3650,340,1158
vnm,6534,7454,340,2957
vnm,6536,6531,340,1872
vnm,6546,6258,340,2409
vnm,6533,6273,340,364
vnm,6556,3902,340,58331
vnm,6543,3914,340,785
vnm,6559,1571,340,27647
vnm,6545,7659,340,719
vnm,6551,4628,340,1443
vnm,6553,5412,340,2228
vnm,6541,2381,340,19301
vnm,6535,3512,340,3596
vnm,6552,2539,340,1074
vnm,6544,1790,340,1592
vnm,6532,4813,340,5539
vnm,6539,6264,340,1034
vnm,6549,6557,340,2458
vnm,6554,5469,340,8477
vnm,6542,7504,340,1487
vnm,6548,5685,340,2191
vnm,6555,4463,340,6411
vnm,6537,4920,340,1682
vnm,6557,1601,340,2323
vnm,6558,2678,340,1585
vnm,6550,5098,340,697
vnm,6418,4010,335,21380
vnm,6421,3542,335,8625
vnm,6424,3524,335,6717
vnm,6420,680,335,3756
vnm,6429,1590,335,21629
vnm,6422,1464,335,4138
vnm,6423,2727,335,3271
vnm,6427,3253,335,4047
vnm,6417,6273,335,993
vnm,6430,1160,335,827
vnm,6428,2817,335,8689
vnm,6432,3027,335,42767
vnm,6419,4414,335,21740
vnm,6431,4637,335,10943
vnm,6425,2813,335,4893
vnm,6426,4176,335,3970
vnm,6530,7570,339,2336
vnm,6524,6300,339,747
vnm,6525,7057,339,2917
vnm,6522,5807,339,4581
vnm,6523,5500,339,2049
vnm,6527,6764,339,1463
vnm,6519,4425,339,434
vnm,6517,4891,339,249
vnm,6528,4896,339,1102
vnm,6518,4536,339,94620
vnm,6526,2424,339,17354
vnm,6531,6992,339,3379
vnm,6520,6758,339,5581
vnm,6521,8601,339,2307
vnm,6529,6842,339,957
vnm,6462,8669,337,130
vnm,6466,4713,337,775
vnm,6471,2948,337,276
vnm,6458,9965,337,4544
vnm,6456,5234,337,2977
vnm,6454,5824,337,13043
vnm,6464,7622,337,2371
vnm,6455,3897,337,4428
vnm,6467,3453,337,1922
vnm,6460,6694,337,4786
vnm,6457,9414,337,2015
vnm,6469,7788,337,2779
vnm,6459,3690,337,5614
vnm,6474,4263,337,406
vnm,6463,4043,337,1535
vnm,6468,3173,337,652
vnm,6461,7710,337,1005
vnm,6465,10327,337,1243
vnm,6413,10371,334,1653
vnm,6403,21584,334,1075
vnm,6409,8401,334,823
vnm,6404,2576,334,30
